E. coli ATCC11775,P. aeruginosa PAO1,P. aeruginosa PA14,S. aureus ATCC12600,E. coli AIG221,E. coli AIG222,K. pneumoniae ATCC13883,A. baumannii ATCC19606,A. muciniphila ATCC BAA-835,B. fragilis ATCC25285,B. vulgatus ATCC8482,C. aerofaciens ATCC25986,C. scindens ATCC35704,B. thetaiotaomicron ATCC29148,B. thetaiotaomicron Complemmented,B. thetaiotaomicron Mutant,B. uniformis ATCC8492,B. eggerthi ATCC27754,C. spiroforme ATCC29900,P. distasonis ATCC8503,P. copri DSMZ18205,B. ovatus ATCC8483,E. rectale ATCC33656,C. symbiosum,R. obeum,R. torques,S. aureus (ATCC BAA-1556) - MRSA,vancomycin-resistant E. faecalis ATCC700802,vancomycin-resistant E. faecium ATCC700221,E. coli Nissle,Salmonella enterica ATCC 9150 (BEIRES NR-515),Salmonella enterica (BEIRES NR-170),Salmonella enterica ATCC 9150 (BEIRES NR-174),L. monocytogenes ATCC 19111 (BEIRES NR-106)
29.664948,14.25399,20.94346,40.06315,22.365702,23.229939,90.38745,16.68025,6.32024,97.9474,6.4736543,9.916948,5.6942945,78.80177,107.35899,79.22228,69.712776,69.95586,44.645866,88.48677,77.21356,94.3288,45.8266,240.00581,609.9911,292.0788,48.528496,77.11636,7.5710526,730.14343,8.324888,293.27487,269.56042,23.089872
30.62978,20.110847,23.234085,35.90835,19.687918,23.155449,85.59566,18.053822,31.249866,114.89613,15.2657795,17.810602,8.925974,94.03026,116.113525,98.88095,77.12366,75.85573,122.93229,90.214096,106.87014,106.92232,62.89749,308.9088,505.10995,474.93594,60.69652,89.82036,8.753969,463.11905,8.105886,248.48161,198.16524,18.983128
23.79456,21.364597,23.24057,64.45619,10.156908,11.147005,54.157112,8.4670315,9.111753,78.89431,12.746447,16.449871,8.901209,59.84961,90.81105,58.136463,25.234295,28.233707,60.250446,38.83626,48.989914,82.86745,31.318802,228.32014,498.99512,270.4571,75.440216,100.23607,8.072325,858.1735,6.5781517,243.29854,196.89407,12.322094
33.816204,16.238428,23.2443,44.340256,18.8733,20.537151,92.25327,20.020008,14.844235,112.90946,12.787718,15.383905,9.852899,86.38099,109.82145,94.80977,71.54489,76.9124,94.17073,87.43486,102.731766,101.19082,49.63923,213.70927,395.73138,315.0783,63.536358,91.21922,9.439043,843.6141,6.178613,396.34906,212.05823,14.2200775
26.994547,13.586699,19.521646,39.801132,21.964748,23.249126,99.56215,17.970726,5.474658,101.36954,6.3793206,9.002962,9.748955,82.46835,106.494064,81.70561,73.26954,69.74747,48.663166,86.297745,79.95986,103.00658,50.54085,249.09207,539.9957,346.62094,46.492607,78.23305,6.242123,534.02686,9.815237,258.7119,252.67363,24.287579
30.913654,21.813807,23.252323,44.271767,17.058653,20.149662,60.05596,13.02672,18.026758,95.64391,17.960028,18.629848,17.767265,72.706985,93.109024,76.325966,54.705086,59.238503,77.960205,69.45296,79.028625,85.47789,58.8578,189.9675,345.1058,287.4311,59.52334,85.200455,10.5258045,945.923,10.76916,185.18578,162.21992,17.189365
21.16655,23.25183,29.926815,69.471176,21.09048,14.347186,64.899574,9.836222,2.467526,47.33868,7.806428,12.216153,21.918583,35.850937,70.92018,39.65026,21.872118,21.443531,18.044538,25.294823,23.121824,66.24162,43.072468,274.68195,486.26733,354.77588,60.23463,83.193054,10.835621,247.07259,14.47048,125.52168,121.5579,35.379253
34.64654,21.12962,20.312906,39.91627,20.122261,23.256844,70.65114,17.444334,24.627764,109.91931,11.285583,14.003298,7.896361,89.113335,112.18307,95.762,79.137,81.79946,86.410904,78.974464,105.78499,98.32271,52.6722,243.79007,489.76025,323.11115,61.57649,90.442184,13.115522,775.688,12.417274,189.81168,186.94846,19.253466
30.694279,20.567139,23.252516,48.4335,20.475634,22.50121,64.9738,13.184092,19.61342,97.74337,13.256618,15.184392,14.085587,72.42578,96.98418,84.07869,65.41438,63.11217,87.14316,77.51601,89.339386,82.96766,62.693836,206.1813,406.85492,277.32468,64.89137,86.091194,14.974833,504.79974,10.707155,352.56183,215.23067,17.562695
25.452925,16.018826,23.261581,46.66489,16.432697,17.960424,84.035065,12.690592,17.85603,70.92027,10.679932,13.0222225,12.873787,54.971497,87.55583,62.32777,36.71222,37.6164,49.35294,46.561256,55.543343,75.265434,45.343594,231.77412,552.41205,301.1114,52.214836,96.309074,7.9054527,255.18916,11.15694,159.409,181.91199,20.517742
23.274214,22.687237,25.050253,56.227272,14.327413,17.71105,42.825687,10.869527,22.173428,35.286873,9.444745,9.392286,4.590276,29.22262,57.164783,36.737965,16.810028,17.677973,25.904388,19.914865,27.547113,39.708977,17.247652,107.65227,291.6475,129.25143,57.702568,78.33357,10.915982,336.48816,13.157123,217.65262,182.8996,17.078962
28.071527,18.034672,23.276684,41.957237,20.172314,21.677143,79.44449,16.526915,25.830526,107.22477,16.822498,15.760092,11.480841,91.30968,115.35799,90.81869,59.19934,60.33938,103.83269,74.231895,94.31035,106.27965,63.455677,282.7369,504.19418,419.65143,63.23289,92.01415,11.33706,482.88876,9.1152725,295.47604,261.30536,18.443457
29.689676,18.458992,23.27467,41.53646,17.73558,17.609993,77.41785,12.350325,19.835226,94.54262,11.236567,14.388562,8.561167,72.51089,98.43464,77.12285,60.615955,59.593006,57.463703,76.17171,74.08368,83.20511,38.239616,154.19315,478.05328,263.5249,59.450813,87.21689,8.746584,583.7101,7.7182784,257.7234,202.00418,15.063367
23.289865,23.160315,24.879612,68.36339,9.246138,11.475165,58.44596,12.257162,14.54423,69.23513,18.86797,14.618441,5.9474874,51.67337,84.22086,58.377617,31.532307,32.664158,34.721893,49.08187,47.188206,65.277626,22.977877,126.05072,362.41977,178.21436,68.622215,94.14623,12.220316,259.06207,7.629403,127.85649,95.89223,13.088794
29.677588,19.270023,23.288206,37.861805,14.839661,16.320381,65.95938,13.258229,25.120962,88.41981,12.21385,15.102651,7.341671,67.98709,94.03633,73.66087,52.44339,53.017517,65.75475,72.62132,69.06181,76.89079,37.75965,123.6273,334.06415,187.46503,57.26122,85.14418,8.888398,643.47107,6.517428,192.05647,190.87836,13.408542
23.295301,19.621868,25.409147,45.303234,16.857061,19.831757,58.75167,11.309825,8.2474,76.49668,13.585581,15.527536,18.652647,57.90818,84.56286,60.561516,41.313206,43.37105,63.256233,44.387215,52.814556,82.08022,55.09553,188.71222,441.48688,249.85574,53.904278,75.279526,7.4962273,1205.2117,7.474383,337.7359,279.32764,17.27097
23.302336,20.895292,21.946154,51.81666,24.073997,20.0782,47.924484,12.0661745,8.997215,74.2755,14.981949,17.397644,19.617039,53.76275,84.155624,63.092644,37.749718,43.350853,70.787346,45.00694,54.491615,87.62764,53.00411,264.4395,471.19012,382.5263,58.29281,82.91248,17.128395,786.4366,18.351604,461.99194,277.36115,32.24695
39.259193,21.88311,23.302698,45.796574,11.970308,14.495811,80.57724,11.269759,27.473373,102.21153,15.553752,17.999718,11.354221,74.62257,110.38953,83.70842,55.770508,57.08612,99.32515,72.56345,77.513596,93.57424,57.28483,177.47781,364.39603,275.425,65.40001,109.26864,7.151184,218.32056,6.584775,140.16986,129.5545,13.12014
8.152447,27.320475,23.314045,44.267845,7.851963,5.8372507,31.09998,3.4865594,7.283993,40.754036,8.961119,11.48292,7.381307,24.605087,58.286293,32.432312,13.585371,14.753726,26.227932,25.755024,23.960667,44.097054,20.596107,131.45065,461.75406,196.91214,49.431786,76.13674,15.32538,713.68695,6.7447877,299.513,296.22903,15.624339
27.38478,23.288069,23.324999,47.03527,15.374044,18.425352,56.935455,10.401201,26.090872,101.14686,20.416275,22.645664,16.436573,80.60231,106.42476,84.01775,53.072304,53.89015,78.09712,67.85011,77.90327,97.2765,56.713615,224.65527,475.37555,314.24103,72.56398,89.708206,10.203588,480.88055,7.5308714,289.3511,203.09103,14.309337
23.322296,16.93534,22.060015,60.31728,24.813068,23.077677,77.88643,10.56748,21.580036,64.13274,11.371113,10.451751,6.0729647,52.46897,86.267105,55.945366,28.210135,32.11908,38.110065,39.320274,45.286766,68.83405,29.908548,228.24101,619.9981,374.22717,61.474205,83.97443,16.623869,366.4795,18.604017,301.50626,231.97563,28.3569
17.186344,19.54383,29.14767,43.52967,13.239128,23.330153,25.902588,12.925058,6.205656,20.14969,16.07619,12.230024,4.1076674,14.2432995,37.77364,24.940716,6.2706647,9.981493,16.75417,14.836554,16.22246,23.045889,15.407402,82.092606,224.93045,91.984184,41.930798,59.061096,17.355711,768.2472,15.027898,178.08688,230.27129,22.555452
28.781742,23.148031,22.86828,51.646065,23.347866,22.893297,57.044823,13.735205,12.076918,72.3134,12.02445,14.5507965,19.023874,59.668285,87.723274,63.598156,43.11576,44.741234,63.847668,42.102455,49.60001,85.67369,46.378883,234.01999,545.4661,282.2372,61.272747,85.14777,15.681726,1179.4685,20.029335,563.5342,272.78473,30.080444
25.980839,15.267538,23.348707,42.366783,16.812893,18.258972,66.412224,10.205048,13.490204,86.36752,11.276752,16.726072,13.450098,59.80802,92.44242,69.89122,54.190086,45.97895,62.47422,58.53161,63.96827,81.75564,50.57519,213.73418,485.22256,288.15955,58.05005,90.39668,11.897068,289.97797,7.0721292,167.06497,150.3041,16.983086
26.032223,20.091173,23.351025,59.796925,17.494804,18.804682,69.89133,11.254846,20.807158,99.04275,17.510597,16.657871,13.482622,81.89972,108.49703,79.21206,44.56707,46.720863,86.46028,59.284172,78.01165,101.379875,61.574516,265.90338,448.41763,422.29166,77.208305,103.55764,14.996791,367.71872,7.406695,207.02861,194.15907,15.700943
28.282724,18.744482,21.361235,42.75479,22.146063,23.35479,74.97641,12.952838,34.258125,91.709984,12.299374,11.565908,8.544058,71.39867,105.11448,81.74563,56.075714,61.013744,84.429085,75.30329,79.87779,91.6537,44.07441,200.72453,455.70493,340.6273,57.965477,92.028946,10.816311,589.36115,14.265683,312.96356,249.76363,24.61764
24.382763,13.306345,17.400684,41.74792,23.362476,18.544132,99.25084,9.125011,5.8200502,90.73708,6.3684244,8.009213,5.6895533,76.03938,115.69553,72.92136,65.43204,61.03664,45.013,67.891785,62.59397,104.97842,42.091457,390.38162,778.83594,503.3841,47.760155,78.44263,10.629966,811.0771,11.654965,306.02258,324.31418,27.107666
27.705694,12.769097,20.938507,56.948967,18.549276,19.832514,97.92412,23.372234,5.9372816,100.55629,9.012736,12.621596,7.9683075,74.25551,102.8385,82.97453,65.550705,63.027607,59.532673,77.48131,81.33913,99.69877,49.00315,220.24178,478.69302,290.4081,61.80653,84.9474,11.458763,361.24017,5.980679,134.81326,159.67181,14.63275
23.384756,49.302597,56.65103,23.78989,19.975124,14.887291,30.845392,12.85634,25.377312,25.438143,9.868101,18.27615,7.4776664,17.614891,38.034855,27.752598,10.120769,12.790728,11.776213,29.049068,14.347551,22.98716,11.615317,42.934826,170.39066,47.082916,22.840286,42.951153,9.232893,283.11682,18.659363,206.30347,114.16074,27.62923
17.40054,23.390436,28.80936,46.06294,7.855771,8.310165,40.19579,6.778388,9.778154,68.95709,17.565296,18.016834,13.024472,45.751503,78.389946,56.213173,34.868572,32.70231,37.525856,50.24555,45.506172,63.67223,27.886982,108.716324,259.06696,134.81186,56.10029,84.596214,10.776785,290.23257,4.0463324,131.4805,105.94292,8.27842
26.700573,13.341827,18.026258,28.586908,18.206629,23.398327,57.12435,19.52516,26.974096,78.311806,9.065836,10.977072,4.403963,64.19688,89.415665,75.42227,59.082275,59.910103,64.904945,62.497475,81.23002,72.32935,37.999176,192.03317,447.21933,254.28418,44.79956,71.143295,8.716991,1040.5864,6.548935,310.7056,309.63385,13.39238
23.408094,12.9169445,20.508553,61.94283,16.246666,17.771624,92.36863,25.92717,6.7986536,100.774864,13.019926,13.115807,10.273765,80.635376,108.82521,87.31686,65.68999,64.99172,62.44535,71.54255,86.5289,106.65379,51.301594,217.3061,451.1979,292.24106,66.38004,90.42692,9.711168,459.6828,5.2471266,360.92804,197.14482,13.457125
28.604244,22.07044,22.978848,47.410458,23.417686,23.36489,72.61107,17.642225,27.847698,92.966896,15.186374,17.026907,11.440776,79.37849,98.232185,83.25469,74.87376,69.61934,79.86998,67.82335,91.60943,91.173996,51.906384,237.90112,464.47397,297.69293,62.92998,95.10235,15.633429,649.07574,12.784467,484.80118,280.02264,20.631332
24.908812,10.85774,17.630423,54.642097,18.824505,21.223091,92.34714,23.421963,4.9147396,95.64332,9.886695,9.887653,7.6339164,82.12514,105.43977,80.969406,66.603745,61.34538,56.51308,74.67057,82.34636,98.086494,49.360565,240.5675,529.7026,318.4819,61.263268,78.002075,8.06268,795.3967,5.8052554,468.18658,225.91219,13.357051
23.425251,103.510155,96.14431,15.335119,19.376303,10.869017,41.946743,7.1101685,28.439306,56.485847,22.048922,36.352917,15.888237,29.317127,64.24834,42.093002,24.618622,26.895926,26.927612,46.18418,30.29881,38.320744,25.096323,85.33827,265.1503,105.35488,24.31384,57.77555,11.243509,755.168,17.016323,433.5943,472.69125,24.230984
37.102764,18.41349,23.422352,46.42075,17.252956,19.153223,83.07668,16.472612,13.780515,100.94955,7.191298,13.989555,5.7838116,70.38638,100.69784,87.326645,68.66797,71.67366,80.56041,75.540054,87.38497,92.82118,46.345688,253.74776,478.7859,323.68243,64.09708,96.39527,10.0949955,385.85016,7.09048,241.48697,182.17593,16.170963
22.080894,23.43591,26.128885,47.060886,15.433996,13.175138,61.454266,6.311557,13.090361,79.35366,19.245548,15.363927,15.5364275,59.4179,89.71837,64.47423,50.602646,40.732933,48.704803,54.386787,52.184624,76.67333,30.934107,142.26082,356.95428,190.45343,56.235504,85.77705,10.958939,534.21204,7.0078173,382.0583,164.36298,11.306523
23.478535,11.582876,17.305096,62.92267,21.20103,23.434912,84.552444,16.164902,4.477322,99.28909,12.413136,11.58002,6.16736,87.6985,112.73877,82.88527,65.47575,62.209606,56.793526,70.10929,83.61931,103.98035,46.42899,277.01688,714.2038,341.9522,69.37017,79.14223,11.862398,1566.5808,7.4700727,512.02136,259.15643,16.04916
24.757729,14.534923,17.528135,42.435688,20.62897,23.437464,76.84831,11.520714,29.147694,89.99813,10.876103,10.236221,5.8311753,75.49703,107.87958,83.63085,64.353836,61.881874,95.3415,72.90212,83.434586,91.89193,44.144585,246.67575,479.65112,381.57306,61.314262,90.69261,9.923746,733.4246,10.744997,351.8536,271.92465,20.040775
12.63069,23.441605,24.820265,33.644745,13.676785,15.864914,28.695538,6.7492547,12.658674,24.61599,6.1089487,7.2201705,3.44663,14.825325,38.064808,24.94315,5.3256245,10.002622,18.603168,13.845419,15.660925,25.096195,16.958385,70.455925,309.3607,99.478065,33.548916,43.916855,8.954126,508.65118,14.727196,253.26501,234.77512,20.56541
26.810772,17.044315,23.441807,53.020393,16.82057,19.056751,68.551895,15.094027,22.072613,81.249435,9.673964,13.263456,7.633612,61.166187,87.838066,71.4061,49.5616,50.10569,71.2617,60.584667,74.20188,73.02497,45.050354,169.15764,380.16266,277.92227,65.56718,88.72713,13.020032,252.35562,10.34651,203.55307,157.97188,18.754955
26.501637,21.041553,21.02954,40.66977,22.367718,23.44518,66.990654,16.378775,27.73494,94.344925,14.147026,14.701312,10.754928,80.20841,99.51978,86.68427,78.082344,71.10317,80.57051,71.18271,97.47121,91.447975,54.455555,238.89055,461.4621,284.23764,57.09724,88.13591,11.973074,928.9342,12.391257,739.69965,354.8107,20.614588
25.276302,15.863007,20.624275,41.43894,22.959084,23.451193,81.25148,20.658775,10.6359215,93.15946,7.7290206,10.291431,9.894842,74.85219,100.68707,77.6389,69.31283,71.91416,71.98515,75.61274,74.45336,98.49258,55.117134,282.83026,521.7645,322.51694,46.444386,74.50796,7.0717697,739.04694,11.885639,256.03427,285.25696,29.199219
28.735031,17.759153,23.453157,44.324028,18.11268,19.884974,64.642914,15.882403,28.127893,82.72681,10.53774,13.238744,7.8157983,60.879517,88.26515,73.73518,57.17846,56.592987,69.02345,67.96123,78.09292,71.721016,42.75287,167.7643,406.21024,278.895,59.3154,80.82738,11.824952,229.26213,11.31607,189.57071,149.68163,18.88056
33.38449,23.457098,20.191246,44.801174,14.724777,20.380674,63.444275,12.735206,24.986137,115.59595,19.35565,16.503965,16.424145,93.28679,116.616005,96.19798,66.041794,68.836136,110.5413,84.26082,102.48161,108.591,68.41389,245.99028,458.65796,369.46075,69.34821,91.72349,8.766849,672.9935,8.976004,452.89062,234.97542,16.437994
19.687864,18.33735,26.369467,47.1782,23.461681,17.929623,59.25254,10.127769,2.6076334,45.711617,8.212765,11.169194,19.716,36.356186,67.41978,39.0542,25.873428,23.100754,13.662773,26.06521,27.177479,59.54122,41.825413,263.8053,432.68573,284.1914,43.161022,66.62959,9.906296,404.85724,13.406558,238.16849,210.76445,31.831253
38.542152,16.39077,23.46385,53.104473,18.353777,22.37565,82.33226,18.49933,14.301967,101.2278,8.662798,15.06058,6.427737,74.49683,104.25112,91.15925,75.47724,73.43742,81.5454,73.6602,94.54756,94.867226,47.935764,271.46442,518.4896,335.92493,69.08211,98.43157,10.809756,407.05823,5.9429903,180.6591,152.84743,15.356712
23.468395,22.251835,21.408802,53.792034,24.79863,19.519373,71.17839,12.076021,3.1257694,83.5623,13.434618,13.48943,33.41908,71.63435,97.62592,63.21003,49.212822,41.6875,29.20788,40.81248,48.935196,109.18569,79.0088,418.97565,527.6536,450.5871,56.699635,78.34365,12.462491,612.3019,24.528736,353.0779,299.55908,42.389503
26.841349,11.94866,20.302511,54.95922,17.191833,19.223568,97.281204,23.46421,5.1712556,101.47437,9.1886015,12.360356,8.779984,74.91389,103.6614,84.69851,66.400345,64.85697,59.744263,77.07018,84.19034,101.64876,51.04374,230.64568,471.49054,301.91714,59.647156,85.562004,9.501716,372.35474,5.9905653,138.665,168.69754,14.153836
23.168499,23.47073,24.82488,42.621883,13.294049,14.949443,44.60319,10.197313,17.068039,65.98908,17.779467,17.744436,9.372649,46.78557,74.2639,55.07627,27.178783,31.823782,38.47641,42.42076,48.170372,64.127426,30.56606,118.888855,307.2557,206.07248,53.448536,72.773964,10.227311,779.6029,8.960777,470.13422,172.06961,12.845227
23.474386,16.912102,24.796062,47.68737,16.429922,16.0275,74.20723,9.9024315,23.11025,71.328285,13.284938,14.962642,10.421164,54.67505,88.068474,61.48362,37.585148,40.76898,52.06887,50.711655,52.562,74.00634,34.845497,197.57227,502.27286,271.5361,54.935448,89.25219,8.0676365,264.57654,10.251654,240.17532,176.06668,19.707966
28.178875,18.326355,23.47318,46.278305,19.941217,20.689266,65.538536,11.383184,18.262678,72.95124,11.388368,12.351952,7.9350233,55.842712,84.449265,62.766785,36.694496,41.377533,48.074615,49.479656,58.009468,73.538124,31.710003,134.95229,386.63864,236.23259,56.860363,80.18724,11.659639,837.09973,8.861137,427.7003,210.7637,15.927137
23.476154,20.411404,27.879797,42.419968,22.064869,16.870682,79.97644,9.2765875,17.528017,93.2087,13.533435,16.643925,11.059794,65.34119,95.30348,70.010185,54.48348,50.629036,51.44452,77.03046,65.99221,78.02786,37.43615,145.47072,466.27896,227.63126,57.592773,82.42466,11.359919,635.762,8.206075,260.52704,224.36504,16.47839
20.263693,23.485584,34.561054,51.82597,19.828959,22.086924,36.71525,10.393593,9.06711,44.009415,16.317513,21.403746,25.801065,31.710001,55.701088,39.125072,15.402674,16.882765,26.282125,24.140118,32.59158,49.45264,36.47696,123.529175,265.77103,158.03038,54.16532,63.32146,14.349004,420.15933,9.601297,137.9613,108.10264,19.068254
26.811213,14.45001,18.982952,32.046204,16.401064,23.489311,55.343605,21.83704,28.220734,75.4294,10.767977,12.20632,4.9506063,62.13169,86.70012,72.1153,52.224113,52.021748,54.761364,56.767834,76.89354,71.376076,33.93705,169.44487,387.1447,240.59036,47.701714,72.215904,8.455613,925.8753,6.1906805,234.11633,244.2438,12.336184
23.486317,20.213818,21.372635,55.49729,25.221079,19.39869,72.38283,10.115848,2.0749288,77.12532,10.672094,11.502882,32.167507,66.27986,94.03633,58.889698,41.689095,38.788277,25.823313,35.933556,42.809265,104.86604,72.10466,450.90033,581.33875,517.44977,56.968506,77.468796,12.598962,542.52515,20.1242,318.61868,296.83682,40.83432
44.926376,23.493444,22.693295,90.220276,12.100355,14.810099,75.668846,10.663324,7.610345,98.93147,10.857016,14.734713,9.054888,80.69189,105.83667,68.789764,35.754528,39.703754,50.65312,50.08746,58.333527,102.52403,37.968575,241.15268,552.57544,380.03864,95.202805,121.880905,7.0291047,1173.7332,7.1947722,289.04773,206.08195,14.845393
23.419777,54.38261,58.527813,23.506535,16.764639,13.88837,32.386787,9.865149,21.4912,35.175095,10.365129,21.64454,4.266217,20.449263,45.995457,32.49455,10.439549,14.412129,19.685064,28.604847,21.40706,30.469818,17.484413,80.49811,233.4075,90.759995,25.785587,56.54897,9.024152,139.2959,21.51728,83.74125,76.026566,25.31434
29.589893,19.134209,23.507648,45.431892,12.56058,14.93115,71.4052,13.411781,20.869102,92.53317,10.960753,15.138132,6.9460135,65.834236,99.179375,76.13043,51.10319,53.839684,61.21353,71.26155,72.935524,80.546814,38.306473,157.47087,415.8644,248.21834,62.779675,95.52119,7.8920946,284.27426,7.0989676,113.360855,123.56364,13.559904
33.40574,22.530928,21.91627,47.52161,20.010605,23.517105,64.88971,23.412334,20.749874,112.310196,17.289125,19.118664,11.873343,86.465706,106.3988,98.62126,78.674805,81.32873,100.65711,80.773,114.199936,104.04231,66.26305,281.64032,456.29395,371.82367,65.87041,92.55784,15.42758,804.93134,12.061553,229.4653,200.04147,20.868378
